,book_idx,excerpt_idx,excerpt_pos,excerpt_text
0,69087,0,0.35588374732426337,"*She was moving along the path we had just left and she was humming a little snatch of song. Her step was more dancing than walking, and in spite of her black dress, there was nothing but joy in her whole attitude. She gave a sudden pirouette on her toes, and her black draperies swung out. At the same time she flung her head back and laughed outright. As she did so a man stepped out from the trees. It was Hector Blunt. The girl started. Her expression changed a little. “How you startled me—I didn’t see you.” Blunt said nothing, but stood looking at her for a minute or two in silence. “What I like about you,” said Flora, with a touch of malice, “is your cheery conversation.” I fancy that at that Blunt reddened under his tan. His voice, when he spoke, sounded different—it had a curious sort of humility in it. “Never was much of a fellow for talking. Not even when I was young.” “That was a very long time ago, I suppose,” said Flora gravely. I caught the undercurrent of laughter in her voice, but I don’t think Blunt did. “Yes,” he said simply, “it was.” “How does it feel to be Methuselah?” asked Flora. This time the laughter was more apparent, but Blunt was following out an idea of his own. “Remember the Johnny who sold his soul to the devil? In return for being made young again? There’s an opera about it.” “Faust,*

"
1,69087,1,0.41939747439194336,"*“A hundred pounds, you said. But there is only sixty here.” Raymond stared at him. “Impossible,” he cried, springing forward. Taking the notes from the other’s hand, he counted them aloud. Mr. Hammond had been right. The total amounted to sixty pounds. “But—I can’t understand it,” cried the secretary, bewildered. Poirot asked a question. “You saw Mr. Ackroyd put this money away last night when he was dressing for dinner? You are sure he had not paid away any of it already?” “I’m sure he hadn’t. He even said, ‘I don’t want to take a hundred pounds down to dinner with me. Too bulgy.’” “Then the affair is very simple,” remarked Poirot. “Either he paid out that forty pounds sometime last evening, or else it has been stolen.” “That’s the matter in a nutshell,” agreed the inspector. He turned to Mrs. Ackroyd. “Which of the servants would come in here yesterday evening?” “I suppose the housemaid would turn down the bed.” “Who is she? What do you know about her?” “She’s not been here very long,” said Mrs. Ackroyd. “But she’s a nice ordinary country girl.” “I think we ought to clear this matter up,” said the inspector. “If Mr. Ackroyd paid that money away himself, it may have a bearing on the mystery of the crime. The other servants all right, as far as you know?” “Oh, I think so.” “Not missed anything before?” “No.” “None of them leaving, or anything like that?” “The parlormaid is leaving.” “When?” “She*

"
2,69087,2,0.8230350395793526,"*“A Home Office expert,” she breathed. “A Home Office expert,” I said, amazed. “My dear Caroline!” “Mark my words, James, you’ll see that I’m right. That Russell woman was here that morning after your poisons. Roger Ackroyd might easily have been poisoned in his food that night.” I laughed out loud. “Nonsense,” I cried. “He was stabbed in the neck. You know that as well as I do.” “After death, James,” said Caroline; “to make a false clew.” “My good woman,” I said, “I examined the body, and I know what I’m talking about. That wound wasn’t inflicted after death—it was the cause of death, and you need make no mistake about it.” Caroline merely continued to look omniscient, which so annoyed me that I went on:— “Perhaps you will tell me, Caroline, if I have a medical degree or if I have not?” “You have the medical degree, I dare say, James—at least, I mean I know you have. But you’ve no imagination whatever.” “Having endowed you with a treble portion, there was none left over for me,” I said dryly. I was amused to notice Caroline’s maneuvers that afternoon when Poirot duly arrived. My sister, without asking a direct question, skirted the subject of the mysterious guest in every way imaginable. By the twinkle in Poirot’s eyes, I saw that he realized her object. He remained blandly impervious, and blocked her bowling so successfully that she herself was at a loss how to proceed. Having, I suspect, quietly*

"
3,69087,3,0.08385650868447139,"*“I stopped him, of course, but he seemed in a great hurry, and anxious to get away.” I have no doubt but that that was the case. He would feel towards Caroline much as he had felt towards Miss Ganett earlier in the day—perhaps more so. Caroline is less easy to shake off. “I asked him at once about Ralph. He was absolutely astonished. Had no idea the boy was down here. He actually said he thought I must have made a mistake. I! A mistake!” “Ridiculous,” I said. “He ought to have known you better.” “Then he went on to tell me that Ralph and Flora are engaged.” “I know that too,” I interrupted, with modest pride. “Who told you?” “Our new neighbor.” Caroline visibly wavered for a second or two, much as a roulette ball might coyly hover between two numbers. Then she declined the tempting red herring. “I told Mr. Ackroyd that Ralph was staying at the Three Boars.” “Caroline,” I said, “do you never reflect that you might do a lot of harm with this habit of yours of repeating everything indiscriminately?” “Nonsense,” said my sister. “People ought to know things. I consider it my duty to tell them. Mr. Ackroyd was very grateful to me.” “Well?” I said, for there was clearly more to come. “I think he went straight off to the Three Boars, but if so he didn’t find Ralph there.” “No?” “No. Because as I was coming back through the wood——” “Coming*

"
4,69087,4,0.796241757294525,"*Between ten minutes to nine, when Dr. Sheppard left, and a quarter to ten.” I saw the color drain from the housekeeper’s face, leaving it dead white. She leaned forward, her figure swaying. “But Miss Ackroyd said—Miss Ackroyd said——” “Miss Ackroyd has admitted that she was lying. She was never in the study at all that evening.” “Then——?” “Then it would seem that in this Charles Kent we have the man we are looking for. He came to Fernly, can give no account of what he was doing there——” “I can tell you what he was doing there. He never touched a hair of old Ackroyd’s head—he never went near the study. He didn’t do it, I tell you.” She was leaning forward. That iron self-control was broken through at last. Terror and desperation were in her face. “M. Poirot! M. Poirot! Oh, do believe me.” Poirot got up and came to her. He patted her reassuringly on the shoulder. “But yes—but yes, I will believe. I had to make you speak, you know.” For an instant suspicion flared up in her. “Is what you said true?” “That Charles Kent is suspected of the crime? Yes, that is true. You alone can save him, by telling the reason for his being at Fernly.” “He came to see me.” She spoke in a low, hurried voice. “I went out to meet him——” “In the summer-house, yes, I know.” “How do you know?” “Mademoiselle, it is the business of Hercule Poirot to*

"
5,69087,5,0.6685534500840433,"*I heard the word blackmail, sir, and well——” He paused. “You thought there might be something in it for you?” suggested Poirot smoothly. “Well—well, yes, I did, sir. I thought that if Mr. Ackroyd was being blackmailed, why shouldn’t I have a share of the pickings?” A very curious expression passed over Poirot’s face. He leaned forward. “Had you any reason to suppose before that night that Mr. Ackroyd was being blackmailed?” “No, indeed, sir. It was a great surprise to me. Such a regular gentleman in all his habits.” “How much did you overhear?” “Not very much, sir. There seemed what I might call a spite against me. Of course I had to attend to my duties in the pantry. And when I did creep along once or twice to the study it was no use. The first time Dr. Sheppard came out and almost caught me in the act, and another time Mr. Raymond passed me in the big hall and went that way, so I knew it was no use; and when I went with the tray, Miss Flora headed me off.” Poirot stared for a long time at the man, as if to test his sincerity. Parker returned his gaze earnestly. “I hope you believe me, sir. I’ve been afraid all along the police would rake up that old business with Major Ellerby and be suspicious of me in consequence.” “_Eh bien_,” said Poirot at last. “I am disposed to believe you. But there is one*

"
6,69087,6,0.31322999123651357,"*“Or Parker,” suggested Colonel Melrose. “_Ou tous les deux_,” suggested Poirot, smiling. Colonel Melrose went in search of Raymond, and I rang the bell once more for Parker. Colonel Melrose returned almost immediately, accompanied by the young secretary, whom he introduced to Poirot. Geoffrey Raymond was fresh and debonair as ever. He seemed surprised and delighted to make Poirot’s acquaintance. “No idea you’d been living among us incognito, M. Poirot,” he said. “It will be a great privilege to watch you at work——Hallo, what’s this?” Poirot had been standing just to the left of the door. Now he moved aside suddenly, and I saw that while my back was turned he must have swiftly drawn out the arm-chair till it stood in the position Parker had indicated. “Want me to sit in the chair whilst you take a blood test?” asked Raymond good-humoredly. “What’s the idea?” “M. Raymond, this chair was pulled out—so—last night when Mr. Ackroyd was found killed. Some one moved it back again into place. Did you do so?” The secretary’s reply came without a second’s hesitation. “No, indeed I didn’t. I don’t even remember that it was in that position, but it must have been if you say so. Anyway, somebody else must have moved it back to its proper place. Have they destroyed a clew in doing so? Too bad!” “It is of no consequence,” said the detective. “Of no consequence whatever. What I really want to ask you is this, M. Raymond: Did any*

"
7,69087,7,0.8106799603488155,"*“So that’s that,” I said. “Every time we come back to Ralph Paton. How did you manage to spot Miss Russell as the person Charles Kent came to meet? Did you notice the resemblance?” “I had connected her with the unknown man long before we actually came face to face with him. As soon as we found that quill. The quill suggested dope, and I remembered your account of Miss Russell’s visit to you. Then I found the article on cocaine in that morning’s paper. It all seemed very clear. She had heard from some one that morning—some one addicted to drugs, she read the article in the paper, and she came to you to ask a few tentative questions. She mentioned cocaine, since the article in question was on cocaine. Then, when you seemed too interested, she switched hurriedly to the subject of detective stories and untraceable poisons. I suspected a son or a brother, or some other undesirable male relation. Ah! but I must go. It is the time of the lunch.” “Stay and lunch with us,” I suggested. Poirot shook his head. A faint twinkle came into his eye. “Not again to-day. I should not like to force Mademoiselle Caroline to adopt a vegetarian diet two days in succession.” It occurred to me that there was not much which escaped Hercule Poirot. Caroline, of course, had not failed to see Miss Russell come to the surgery door. I had anticipated this, and had ready an elaborate account*

"
8,69087,8,0.14606289597310615,"*She asked me for twenty-four hours—made me promise to do nothing till the end of that time. And she steadfastly refused to give me the name of the scoundrel who had been blackmailing her. I suppose she was afraid that I might go straight off and hammer him, and then the fat would have been in the fire as far as she was concerned. She told me that I should hear from her before twenty-four hours had passed. My God! I swear to you, Sheppard, that it never entered my head what she meant to do. Suicide! And I drove her to it.” “No, no,” I said. “Don’t take an exaggerated view of things. The responsibility for her death doesn’t lie at your door.” “The question is, what am I to do now? The poor lady is dead. Why rake up past trouble?” “I rather agree with you,” I said. “But there’s another point. How am I to get hold of that scoundrel who drove her to death as surely as if he’d killed her. He knew of the first crime, and he fastened on to it like some obscene vulture. She’s paid the penalty. Is he to go scot-free?” “I see,” I said slowly. “You want to hunt him down? It will mean a lot of publicity, you know.” “Yes, I’ve thought of that. I’ve zigzagged to and fro in my mind.” “I agree with you that the villain ought to be punished, but the cost has got to*

"
9,69087,9,0.35846969413995716,"*I caught the undercurrent of laughter in her voice, but I don’t think Blunt did. “Yes,” he said simply, “it was.” “How does it feel to be Methuselah?” asked Flora. This time the laughter was more apparent, but Blunt was following out an idea of his own. “Remember the Johnny who sold his soul to the devil? In return for being made young again? There’s an opera about it.” “Faust, you mean?” “That’s the beggar. Rum story. Some of us would do it if we could.” “Any one would think you were creaking at the joints to hear you talk,” cried Flora, half vexed, half amused. Blunt said nothing for a minute or two. Then he looked away from Flora into the middle distance and observed to an adjacent tree trunk that it was about time he got back to Africa. “Are you going on another expedition—shooting things?” “Expect so. Usually do, you know—shoot things, I mean.” “You shot that head in the hall, didn’t you?” Blunt nodded. Then he jerked out, going rather red, as he did so:— “Care for some decent skins any time? If so, I could get ’em for you.” “Oh! please do,” cried Flora. “Will you really? You won’t forget?” “I shan’t forget,” said Hector Blunt. He added, in a sudden burst of communicativeness:— “Time I went. I’m no good in this sort of life. Haven’t got the manners for it. I’m a rough fellow, no use in society. Never remember the things one’s expected*

"
